vegas, 0.0, 231061.0, 0.0, 0.0, 837.0, 937.0, ATT-LTE-driving.up, bw48-variable.mahi
vegas, 0.0, 57197.0, 0.0, 0.0, 12.0, 112.0, Verizon-LTE-short.down, bw48-variable.mahi
vegas, 0.0, 501722.0, 0.0, 0.0, 160.0, 260.0, Verizon-LTE-driving.down, bw48-variable.mahi
vegas, 0.0, 124261.0, 0.0, 0.0, 566.0, 666.0, TMobile-LTE-driving.down, bw48-variable.mahi
vegas, 0.0, 212091.0, 0.0, 0.0, 371.0, 471.0, ATT-LTE-driving.down, bw48-variable.mahi
cubic, 0.94966442953, 895.0, 5.66, 6.32402234637, 360.0, 460.0, Verizon-LTE-short.up, bw48-variable.mahi
cubic, 0.959415584416, 3454.0, 5.91, 1.711059641, 316.0, 416.0, Verizon-LTE-driving.up, bw48-variable.mahi
cubic, 0.606421543242, 392.0, 11.71, 29.8724489796, 109.0, 209.0, TMobile-LTE-driving.up, bw48-variable.mahi
cubic, 0.988095238095, 31786.0, 0.83, 0.0261121248348, 2107.0, 2207.0, ATT-LTE-driving.up, bw48-variable.mahi
cubic, 0.934523809524, 947.0, 4.71, 4.97360084477, 468.0, 568.0, Verizon-LTE-short.down, bw48-variable.mahi
cubic, 0.717624148004, 980.0, 7.37, 7.52040816327, 287.0, 387.0, Verizon-LTE-driving.down, bw48-variable.mahi
cubic, 0.6015625, 503.0, 7.7, 15.3081510934, 175.0, 275.0, TMobile-LTE-driving.down, bw48-variable.mahi
cubic, 0.980732177264, 1254.0, 5.09, 4.05901116427, 403.0, 503.0, ATT-LTE-driving.down, bw48-variable.mahi
bbr, 0.0, 51699.0, 0.0, 0.0, 25.0, 125.0, Verizon-LTE-short.up, bw48-variable.mahi
bbr, 0.0, 501746.0, 0.0, 0.0, 2095.0, 2195.0, Verizon-LTE-driving.up, bw48-variable.mahi
bbr, 0.0, 112619.0, 0.0, 0.0, 887.0, 987.0, TMobile-LTE-driving.up, bw48-variable.mahi
bbr, 0.0, 412592.0, 0.0, 0.0, 822.0, 922.0, ATT-LTE-driving.up, bw48-variable.mahi
bbr, 0.0, 33422.0, 0.0, 0.0, 10.0, 110.0, Verizon-LTE-short.down, bw48-variable.mahi
bbr, 0.0, 485425.0, 0.0, 0.0, 158.0, 258.0, Verizon-LTE-driving.down, bw48-variable.mahi
bbr, 0.0, 127642.0, 0.0, 0.0, 102.0, 202.0, TMobile-LTE-driving.down, bw48-variable.mahi
bbr, 0.0, 265930.0, 0.0, 0.0, 869.0, 969.0, ATT-LTE-driving.down, bw48-variable.mahi
